traj_cluster_ra,h,rs,n,prop
2,65,ROOM AIR,100,0.15151515151515152
2,66,IMV,5,0.007575757575757576
2,66,LOW_O2,514,0.7787878787878788
2,66,NIV,34,0.051515151515151514
2,66,ROOM AIR,107,0.1621212121212121
2,67,IMV,7,0.010606060606060607
2,67,LOW_O2,512,0.7757575757575758
2,67,NIV,30,0.045454545454545456
2,67,ROOM AIR,111,0.16818181818181818
2,68,IMV,7,0.010606060606060607
2,68,LOW_O2,513,0.7772727272727272
2,68,NIV,29,0.04393939393939394
2,68,ROOM AIR,111,0.16818181818181818
2,69,IMV,7,0.010606060606060607
2,69,LOW_O2,509,0.7712121212121212
2,69,NIV,29,0.04393939393939394
2,69,ROOM AIR,115,0.17424242424242425
2,70,IMV,7,0.010606060606060607
2,70,LOW_O2,499,0.7560606060606061
2,70,NIV,30,0.045454545454545456
2,70,ROOM AIR,124,0.18787878787878787
2,71,IMV,7,0.010606060606060607
2,71,LOW_O2,507,0.7681818181818182
2,71,NIV,29,0.04393939393939394
2,71,ROOM AIR,117,0.17727272727272728
2,72,IMV,9,0.013636363636363636
2,72,LOW_O2,499,0.7560606060606061
2,72,NIV,31,0.04696969696969697
2,72,ROOM AIR,121,0.18333333333333332
3,0,IMV,11,0.058823529411764705
3,0,LOW_O2,33,0.17647058823529413
3,0,NIV,141,0.7540106951871658
3,0,ROOM AIR,2,0.0106951871657754
3,1,IMV,11,0.058823529411764705
3,1,LOW_O2,30,0.16042780748663102
3,1,NIV,144,0.7700534759358288
3,1,ROOM AIR,2,0.0106951871657754
3,2,IMV,11,0.058823529411764705
3,2,LOW_O2,24,0.12834224598930483
3,2,NIV,150,0.8021390374331551
3,2,ROOM AIR,2,0.0106951871657754
3,3,IMV,11,0.058823529411764705
3,3,LOW_O2,26,0.13903743315508021
3,3,NIV,148,0.7914438502673797
3,3,ROOM AIR,2,0.0106951871657754
3,4,IMV,11,0.058823529411764705
3,4,LOW_O2,23,0.12299465240641712
3,4,NIV,152,0.8128342245989305
3,4,ROOM AIR,1,0.0053475935828877
3,5,IMV,11,0.058823529411764705
3,5,LOW_O2,21,0.11229946524064172
3,5,NIV,154,0.8235294117647058
3,5,ROOM AIR,1,0.0053475935828877
3,6,IMV,11,0.058823529411764705
3,6,LOW_O2,19,0.10160427807486631
3,6,NIV,156,0.8342245989304813
3,6,ROOM AIR,1,0.0053475935828877
3,7,IMV,11,0.058823529411764705
3,7,LOW_O2,16,0.0855614973262032
3,7,NIV,160,0.8556149732620321
3,8,IMV,11,0.058823529411764705
3,8,LOW_O2,14,0.0748663101604278
3,8,NIV,162,0.8663101604278075
3,9,IMV,11,0.058823529411764705
3,9,LOW_O2,17,0.09090909090909091
3,9,NIV,159,0.8502673796791443
3,10,IMV,11,0.058823529411764705
3,10,LOW_O2,20,0.10695187165775401
3,10,NIV,156,0.8342245989304813
3,11,IMV,10,0.053475935828877004
3,11,LOW_O2,14,0.0748663101604278
3,11,NIV,163,0.8716577540106952
3,12,IMV,11,0.058823529411764705
3,12,LOW_O2,12,0.06417112299465241
3,12,NIV,164,0.8770053475935828
3,13,IMV,11,0.058823529411764705
3,13,LOW_O2,14,0.0748663101604278
3,13,NIV,162,0.8663101604278075
3,14,IMV,12,0.06417112299465241
3,14,LOW_O2,14,0.0748663101604278
3,14,NIV,161,0.8609625668449198
3,15,IMV,11,0.058823529411764705
3,15,LOW_O2,15,0.08021390374331551
3,15,NIV,161,0.8609625668449198
3,16,IMV,11,0.058823529411764705
3,16,LOW_O2,16,0.0855614973262032
3,16,NIV,160,0.8556149732620321
3,17,IMV,12,0.06417112299465241
3,17,LOW_O2,13,0.06951871657754011
3,17,NIV,162,0.8663101604278075
3,18,IMV,12,0.06417112299465241
3,18,LOW_O2,11,0.058823529411764705
3,18,NIV,164,0.8770053475935828
3,19,IMV,13,0.06951871657754011
3,19,LOW_O2,17,0.09090909090909091
3,19,NIV,157,0.839572192513369
3,20,IMV,13,0.06951871657754011
3,20,LOW_O2,14,0.0748663101604278
3,20,NIV,160,0.8556149732620321
3,21,IMV,14,0.0748663101604278
3,21,LOW_O2,13,0.06951871657754011
3,21,NIV,159,0.8502673796791443
3,21,ROOM AIR,1,0.0053475935828877
3,22,IMV,16,0.0855614973262032
3,22,LOW_O2,14,0.0748663101604278
3,22,NIV,157,0.839572192513369
3,23,IMV,16,0.0855614973262032
3,23,LOW_O2,13,0.06951871657754011
3,23,NIV,158,0.8449197860962567
3,24,IMV,15,0.08021390374331551
3,24,LOW_O2,15,0.08021390374331551
3,24,NIV,157,0.839572192513369
3,25,IMV,14,0.0748663101604278
3,25,LOW_O2,15,0.08021390374331551
3,25,NIV,158,0.8449197860962567
3,26,IMV,14,0.0748663101604278
3,26,LOW_O2,15,0.08021390374331551
3,26,NIV,157,0.839572192513369
3,26,ROOM AIR,1,0.0053475935828877
3,27,IMV,15,0.08021390374331551
3,27,LOW_O2,14,0.0748663101604278
3,27,NIV,158,0.8449197860962567
3,28,IMV,15,0.08021390374331551
3,28,LOW_O2,11,0.058823529411764705
3,28,NIV,161,0.8609625668449198
3,29,IMV,15,0.08021390374331551
3,29,LOW_O2,11,0.058823529411764705
3,29,NIV,161,0.8609625668449198
3,30,IMV,15,0.08021390374331551
3,30,LOW_O2,8,0.0427807486631016
3,30,NIV,164,0.8770053475935828
3,31,IMV,16,0.0855614973262032
