site_name,admit_year,death_in_hosp_pct,hospice_discharge_pct,advanced_cancer_pct,metric,value
UCSF,2021,0.3076923076923077,0.03846153846153846,0.6153846153846154,Mean SOFA total,4.6923076923076925
UCSF,2022,0.14814814814814814,0.05555555555555555,0.7037037037037037,Hospitalizations,54
UCSF,2022,0.14814814814814814,0.05555555555555555,0.7037037037037037,Death or hospice discharge (%),20.37037037037037
UCSF,2022,0.14814814814814814,0.05555555555555555,0.7037037037037037,Any IMV in first 72h (%),16.666666666666664
UCSF,2022,0.14814814814814814,0.05555555555555555,0.7037037037037037,Any vasopressor in first 72h (%),31.48148148148148
UCSF,2022,0.14814814814814814,0.05555555555555555,0.7037037037037037,Mean SOFA total,3.759259259259259
UCSF,2023,0.2982456140350877,0.12280701754385964,0.8070175438596491,Hospitalizations,57
UCSF,2023,0.2982456140350877,0.12280701754385964,0.8070175438596491,Death or hospice discharge (%),42.10526315789473
UCSF,2023,0.2982456140350877,0.12280701754385964,0.8070175438596491,Any IMV in first 72h (%),22.807017543859647
UCSF,2023,0.2982456140350877,0.12280701754385964,0.8070175438596491,Any vasopressor in first 72h (%),35.08771929824561
UCSF,2023,0.2982456140350877,0.12280701754385964,0.8070175438596491,Mean SOFA total,4.842105263157895
UCSF,2024,0.2972972972972973,0.10810810810810811,0.7027027027027027,Hospitalizations,74
UCSF,2024,0.2972972972972973,0.10810810810810811,0.7027027027027027,Death or hospice discharge (%),40.54054054054054
UCSF,2024,0.2972972972972973,0.10810810810810811,0.7027027027027027,Any IMV in first 72h (%),24.32432432432433
UCSF,2024,0.2972972972972973,0.10810810810810811,0.7027027027027027,Any vasopressor in first 72h (%),31.08108108108108
UCSF,2024,0.2972972972972973,0.10810810810810811,0.7027027027027027,Mean SOFA total,4.851351351351352
UMN,2018,0.2222222222222222,0.09595959595959597,0.5757575757575758,Hospitalizations,198
UMN,2018,0.2222222222222222,0.09595959595959597,0.5757575757575758,Death or hospice discharge (%),31.818181818181817
UMN,2018,0.2222222222222222,0.09595959595959597,0.5757575757575758,Any IMV in first 72h (%),19.19191919191919
UMN,2018,0.2222222222222222,0.09595959595959597,0.5757575757575758,Any vasopressor in first 72h (%),21.21212121212121
UMN,2018,0.2222222222222222,0.09595959595959597,0.5757575757575758,Mean SOFA total,4.702020202020202
UMN,2019,0.22413793103448276,0.05747126436781609,0.5689655172413793,Hospitalizations,174
UMN,2019,0.22413793103448276,0.05747126436781609,0.5689655172413793,Death or hospice discharge (%),28.160919540229884
UMN,2019,0.22413793103448276,0.05747126436781609,0.5689655172413793,Any IMV in first 72h (%),17.81609195402299
UMN,2019,0.22413793103448276,0.05747126436781609,0.5689655172413793,Any vasopressor in first 72h (%),21.26436781609195
UMN,2019,0.22413793103448276,0.05747126436781609,0.5689655172413793,Mean SOFA total,4.764367816091954
UMN,2020,0.21666666666666667,0.08888888888888889,0.5666666666666667,Hospitalizations,180
UMN,2020,0.21666666666666667,0.08888888888888889,0.5666666666666667,Death or hospice discharge (%),30.555555555555557
UMN,2020,0.21666666666666667,0.08888888888888889,0.5666666666666667,Any IMV in first 72h (%),21.11111111111111
UMN,2020,0.21666666666666667,0.08888888888888889,0.5666666666666667,Any vasopressor in first 72h (%),30.555555555555557
UMN,2020,0.21666666666666667,0.08888888888888889,0.5666666666666667,Mean SOFA total,5.183333333333334
UMN,2021,0.24,0.06,0.5066666666666667,Hospitalizations,150
UMN,2021,0.24,0.06,0.5066666666666667,Death or hospice discharge (%),30
UMN,2021,0.24,0.06,0.5066666666666667,Any IMV in first 72h (%),26
UMN,2021,0.24,0.06,0.5066666666666667,Any vasopressor in first 72h (%),37.333333333333336
UMN,2021,0.24,0.06,0.5066666666666667,Mean SOFA total,5.6
UMN,2022,0.22602739726027396,0.08904109589041095,0.678082191780822,Hospitalizations,146
UMN,2022,0.22602739726027396,0.08904109589041095,0.678082191780822,Death or hospice discharge (%),31.506849315068493
UMN,2022,0.22602739726027396,0.08904109589041095,0.678082191780822,Any IMV in first 72h (%),26.027397260273972
UMN,2022,0.22602739726027396,0.08904109589041095,0.678082191780822,Any vasopressor in first 72h (%),30.136986301369863
UMN,2022,0.22602739726027396,0.08904109589041095,0.678082191780822,Mean SOFA total,5.527397260273973
UMN,2023,0.2023121387283237,0.10404624277456648,0.5895953757225434,Hospitalizations,173
UMN,2023,0.2023121387283237,0.10404624277456648,0.5895953757225434,Death or hospice discharge (%),30.63583815028902
UMN,2023,0.2023121387283237,0.10404624277456648,0.5895953757225434,Any IMV in first 72h (%),27.167630057803464
UMN,2023,0.2023121387283237,0.10404624277456648,0.5895953757225434,Any vasopressor in first 72h (%),43.35260115606937
UMN,2023,0.2023121387283237,0.10404624277456648,0.5895953757225434,Mean SOFA total,5.9479768786127165
UMN,2024,0.5,0,0.5895953757225434,Hospitalizations,173
UMN,2024,0.5,0,0.5895953757225434,Death or hospice discharge (%),30.63583815028902
UMN,2024,0.5,0,0.5895953757225434,Any IMV in first 72h (%),27.167630057803464
UMN,2024,0.5,0,0.5895953757225434,Any vasopressor in first 72h (%),43.35260115606937
UMN,2024,0.5,0,0.5895953757225434,Mean SOFA total,5.9479768786127165
Pooled,2018,NA,NA,0.6397285626156693,Hospitalizations,180.11111111111111
Pooled,2018,NA,NA,0.6397285626156693,Death or hospice discharge (%),28.932757557063542
Pooled,2018,NA,NA,0.6397285626156693,Any IMV in first 72h (%),21.03639728562616
Pooled,2018,NA,NA,0.6397285626156693,Any vasopressor in first 72h (%),20.481184454040715
Pooled,2018,NA,NA,0.6397285626156693,Mean SOFA total,3.9617520049352253
Pooled,2019,NA,NA,0.6291850915982312,Hospitalizations,175.88888888888889
Pooled,2019,NA,NA,0.6291850915982312,Death or hospice discharge (%),30.322173089071384
Pooled,2019,NA,NA,0.6291850915982312,Any IMV in first 72h (%),21.162349968414404
Pooled,2019,NA,NA,0.6291850915982312,Any vasopressor in first 72h (%),21.73089071383449
Pooled,2019,NA,NA,0.6291850915982312,Mean SOFA total,4.0138976626658245
Pooled,2020,NA,NA,0.6457023060796646,Hospitalizations,159
Pooled,2020,NA,NA,0.6457023060796646,Death or hospice discharge (%),33.6827393431167
Pooled,2020,NA,NA,0.6457023060796646,Any IMV in first 72h (%),22.15234102026555
Pooled,2020,NA,NA,0.6457023060796646,Any vasopressor in first 72h (%),25.925925925925924
Pooled,2020,NA,NA,0.6457023060796646,Mean SOFA total,4.352900069881202
Pooled,2021,NA,NA,0.6730901582931865,Hospitalizations,161.44444444444446
Pooled,2021,NA,NA,0.6730901582931865,Death or hospice discharge (%),35.099793530626286
Pooled,2021,NA,NA,0.6730901582931865,Any IMV in first 72h (%),22.36751548520303
Pooled,2021,NA,NA,0.6730901582931865,Any vasopressor in first 72h (%),28.492773571920164
Pooled,2021,NA,NA,0.6730901582931865,Mean SOFA total,4.497591190640055
Pooled,2022,NA,NA,0.6865979381443299,Hospitalizations,145.5
Pooled,2022,NA,NA,0.6865979381443299,Death or hospice discharge (%),34.22680412371134
Pooled,2022,NA,NA,0.6865979381443299,Any IMV in first 72h (%),24.536082474226802
Pooled,2022,NA,NA,0.6865979381443299,Any vasopressor in first 72h (%),29.828178694158076
Pooled,2022,NA,NA,0.6865979381443299,Mean SOFA total,4.445360824742268
Pooled,2023,NA,NA,0.7053014553014553,Hospitalizations,192.4
Pooled,2023,NA,NA,0.7053014553014553,Death or hospice discharge (%),33.16008316008316
Pooled,2023,NA,NA,0.7053014553014553,Any IMV in first 72h (%),22.505197505197504
Pooled,2023,NA,NA,0.7053014553014553,Any vasopressor in first 72h (%),30.197505197505198
Pooled,2023,NA,NA,0.7053014553014553,Mean SOFA total,4.525987525987526
Pooled,2024,NA,NA,0.6586345381526104,Hospitalizations,199.2
Pooled,2024,NA,NA,0.6586345381526104,Death or hospice discharge (%),32.98192771084337
Pooled,2024,NA,NA,0.6586345381526104,Any IMV in first 72h (%),24.246987951807228
Pooled,2024,NA,NA,0.6586345381526104,Any vasopressor in first 72h (%),33.032128514056225
Pooled,2024,NA,NA,0.6586345381526104,Mean SOFA total,4.711847389558233
