traj_cluster_ra,h,arf,n,prop
3,61,ARF_HYPOX,10,0.15384615384615385
3,61,NO_ARF,55,0.8461538461538461
3,62,ARF_HYPOX,11,0.16923076923076924
3,62,NO_ARF,54,0.8307692307692308
3,63,ARF_HYPOX,11,0.16923076923076924
3,63,NO_ARF,54,0.8307692307692308
3,64,ARF_HYPER,1,0.015384615384615385
3,64,ARF_HYPOX,11,0.16923076923076924
3,64,NO_ARF,53,0.8153846153846154
3,65,ARF_HYPER,1,0.015384615384615385
3,65,ARF_HYPOX,11,0.16923076923076924
3,65,NO_ARF,53,0.8153846153846154
3,66,ARF_HYPER,2,0.03076923076923077
3,66,ARF_HYPOX,8,0.12307692307692308
3,66,ARF_MIXED,1,0.015384615384615385
3,66,NO_ARF,54,0.8307692307692308
3,67,ARF_HYPER,2,0.03076923076923077
3,67,ARF_HYPOX,8,0.12307692307692308
3,67,ARF_MIXED,1,0.015384615384615385
3,67,NO_ARF,54,0.8307692307692308
3,68,ARF_HYPER,2,0.03076923076923077
3,68,ARF_HYPOX,7,0.1076923076923077
3,68,ARF_MIXED,1,0.015384615384615385
3,68,NO_ARF,55,0.8461538461538461
3,69,ARF_HYPER,2,0.03076923076923077
3,69,ARF_HYPOX,6,0.09230769230769231
3,69,ARF_MIXED,1,0.015384615384615385
3,69,NO_ARF,56,0.8615384615384616
3,70,ARF_HYPER,2,0.03076923076923077
3,70,ARF_HYPOX,7,0.1076923076923077
3,70,ARF_MIXED,1,0.015384615384615385
3,70,NO_ARF,55,0.8461538461538461
3,71,ARF_HYPER,1,0.015384615384615385
3,71,ARF_HYPOX,4,0.06153846153846154
3,71,ARF_MIXED,1,0.015384615384615385
3,71,NO_ARF,59,0.9076923076923077
3,72,ARF_HYPER,1,0.015384615384615385
3,72,ARF_HYPOX,4,0.06153846153846154
3,72,ARF_MIXED,1,0.015384615384615385
3,72,NO_ARF,59,0.9076923076923077
4,0,ARF_HYPER,3,0.057692307692307696
4,0,ARF_HYPOX,4,0.07692307692307693
4,0,ARF_MIXED,6,0.11538461538461539
4,0,NO_ARF,39,0.75
4,1,ARF_HYPER,2,0.038461538461538464
4,1,ARF_HYPOX,8,0.15384615384615385
4,1,ARF_MIXED,10,0.19230769230769232
4,1,NO_ARF,32,0.6153846153846154
4,2,ARF_HYPER,2,0.038461538461538464
4,2,ARF_HYPOX,12,0.23076923076923078
4,2,ARF_MIXED,11,0.21153846153846154
4,2,NO_ARF,27,0.5192307692307693
4,3,ARF_HYPER,2,0.038461538461538464
4,3,ARF_HYPOX,13,0.25
4,3,ARF_MIXED,12,0.23076923076923078
4,3,NO_ARF,25,0.4807692307692308
4,4,ARF_HYPER,2,0.038461538461538464
4,4,ARF_HYPOX,14,0.2692307692307692
4,4,ARF_MIXED,12,0.23076923076923078
4,4,NO_ARF,24,0.46153846153846156
4,5,ARF_HYPER,3,0.057692307692307696
4,5,ARF_HYPOX,13,0.25
4,5,ARF_MIXED,13,0.25
4,5,NO_ARF,23,0.4423076923076923
4,6,ARF_HYPER,3,0.057692307692307696
4,6,ARF_HYPOX,17,0.3269230769230769
4,6,ARF_MIXED,14,0.2692307692307692
4,6,NO_ARF,18,0.34615384615384615
4,7,ARF_HYPER,1,0.019230769230769232
4,7,ARF_HYPOX,19,0.36538461538461536
4,7,ARF_MIXED,12,0.23076923076923078
4,7,NO_ARF,20,0.38461538461538464
4,8,ARF_HYPER,1,0.019230769230769232
4,8,ARF_HYPOX,20,0.38461538461538464
4,8,ARF_MIXED,10,0.19230769230769232
4,8,NO_ARF,21,0.40384615384615385
4,9,ARF_HYPOX,18,0.34615384615384615
4,9,ARF_MIXED,12,0.23076923076923078
4,9,NO_ARF,22,0.4230769230769231
4,10,ARF_HYPOX,20,0.38461538461538464
4,10,ARF_MIXED,10,0.19230769230769232
4,10,NO_ARF,22,0.4230769230769231
4,11,ARF_HYPOX,20,0.38461538461538464
4,11,ARF_MIXED,8,0.15384615384615385
4,11,NO_ARF,24,0.46153846153846156
4,12,ARF_HYPER,1,0.019230769230769232
4,12,ARF_HYPOX,22,0.4230769230769231
4,12,ARF_MIXED,7,0.1346153846153846
4,12,NO_ARF,22,0.4230769230769231
4,13,ARF_HYPER,1,0.019230769230769232
4,13,ARF_HYPOX,23,0.4423076923076923
4,13,ARF_MIXED,6,0.11538461538461539
4,13,NO_ARF,22,0.4230769230769231
4,14,ARF_HYPER,1,0.019230769230769232
4,14,ARF_HYPOX,23,0.4423076923076923
4,14,ARF_MIXED,4,0.07692307692307693
4,14,NO_ARF,24,0.46153846153846156
4,15,ARF_HYPER,1,0.019230769230769232
4,15,ARF_HYPOX,24,0.46153846153846156
4,15,ARF_MIXED,4,0.07692307692307693
4,15,NO_ARF,23,0.4423076923076923
4,16,ARF_HYPER,1,0.019230769230769232
4,16,ARF_HYPOX,23,0.4423076923076923
4,16,ARF_MIXED,3,0.057692307692307696
4,16,NO_ARF,25,0.4807692307692308
4,17,ARF_HYPER,1,0.019230769230769232
4,17,ARF_HYPOX,21,0.40384615384615385
4,17,ARF_MIXED,2,0.038461538461538464
4,17,NO_ARF,28,0.5384615384615384
4,18,ARF_HYPER,1,0.019230769230769232
4,18,ARF_HYPOX,22,0.4230769230769231
4,18,ARF_MIXED,2,0.038461538461538464
4,18,NO_ARF,27,0.5192307692307693
4,19,ARF_HYPOX,20,0.38461538461538464
