traj_cluster_ra,h,arf,n,prop
2,42,NO_ARF,287,0.8391812865497076
2,43,ARF_HYPER,3,0.008771929824561403
2,43,ARF_HYPOX,53,0.15497076023391812
2,43,ARF_MIXED,3,0.008771929824561403
2,43,NO_ARF,283,0.827485380116959
2,44,ARF_HYPER,2,0.005847953216374269
2,44,ARF_HYPOX,45,0.13157894736842105
2,44,ARF_MIXED,7,0.02046783625730994
2,44,NO_ARF,288,0.8421052631578947
2,45,ARF_HYPER,1,0.0029239766081871343
2,45,ARF_HYPOX,42,0.12280701754385964
2,45,ARF_MIXED,9,0.02631578947368421
2,45,NO_ARF,290,0.847953216374269
2,46,ARF_HYPER,1,0.0029239766081871343
2,46,ARF_HYPOX,41,0.11988304093567251
2,46,ARF_MIXED,9,0.02631578947368421
2,46,NO_ARF,291,0.8508771929824561
2,47,ARF_HYPOX,40,0.11695906432748537
2,47,ARF_MIXED,10,0.029239766081871343
2,47,NO_ARF,292,0.8538011695906432
2,48,ARF_HYPER,1,0.0029239766081871343
2,48,ARF_HYPOX,39,0.11403508771929824
2,48,ARF_MIXED,10,0.029239766081871343
2,48,NO_ARF,292,0.8538011695906432
2,49,ARF_HYPER,2,0.005847953216374269
2,49,ARF_HYPOX,36,0.10526315789473684
2,49,ARF_MIXED,10,0.029239766081871343
2,49,NO_ARF,294,0.8596491228070176
2,50,ARF_HYPER,2,0.005847953216374269
2,50,ARF_HYPOX,33,0.09649122807017543
2,50,ARF_MIXED,10,0.029239766081871343
2,50,NO_ARF,297,0.868421052631579
2,51,ARF_HYPER,2,0.005847953216374269
2,51,ARF_HYPOX,37,0.10818713450292397
2,51,ARF_MIXED,9,0.02631578947368421
2,51,NO_ARF,294,0.8596491228070176
2,52,ARF_HYPER,3,0.008771929824561403
2,52,ARF_HYPOX,38,0.1111111111111111
2,52,ARF_MIXED,6,0.017543859649122806
2,52,NO_ARF,295,0.8625730994152047
2,53,ARF_HYPER,3,0.008771929824561403
2,53,ARF_HYPOX,38,0.1111111111111111
2,53,ARF_MIXED,6,0.017543859649122806
2,53,NO_ARF,295,0.8625730994152047
2,54,ARF_HYPER,4,0.011695906432748537
2,54,ARF_HYPOX,33,0.09649122807017543
2,54,ARF_MIXED,8,0.023391812865497075
2,54,NO_ARF,297,0.868421052631579
2,55,ARF_HYPER,3,0.008771929824561403
2,55,ARF_HYPOX,29,0.0847953216374269
2,55,ARF_MIXED,8,0.023391812865497075
2,55,NO_ARF,302,0.8830409356725146
2,56,ARF_HYPER,2,0.005847953216374269
2,56,ARF_HYPOX,34,0.09941520467836257
2,56,ARF_MIXED,6,0.017543859649122806
2,56,NO_ARF,300,0.8771929824561403
2,57,ARF_HYPER,2,0.005847953216374269
2,57,ARF_HYPOX,33,0.09649122807017543
2,57,ARF_MIXED,8,0.023391812865497075
2,57,NO_ARF,299,0.8742690058479532
2,58,ARF_HYPER,3,0.008771929824561403
2,58,ARF_HYPOX,29,0.0847953216374269
2,58,ARF_MIXED,8,0.023391812865497075
2,58,NO_ARF,302,0.8830409356725146
2,59,ARF_HYPER,3,0.008771929824561403
2,59,ARF_HYPOX,29,0.0847953216374269
2,59,ARF_MIXED,10,0.029239766081871343
2,59,NO_ARF,300,0.8771929824561403
2,60,ARF_HYPER,4,0.011695906432748537
2,60,ARF_HYPOX,30,0.08771929824561403
2,60,ARF_MIXED,8,0.023391812865497075
2,60,NO_ARF,300,0.8771929824561403
2,61,ARF_HYPER,4,0.011695906432748537
2,61,ARF_HYPOX,32,0.0935672514619883
