traj_cluster_ra,h,rs,n,prop
1,45,ROOM AIR,15,0.02586206896551724
1,46,IMV,513,0.8844827586206897
1,46,LOW_O2,43,0.07413793103448275
1,46,NIV,6,0.010344827586206896
1,46,ROOM AIR,18,0.03103448275862069
1,47,IMV,509,0.8775862068965518
1,47,LOW_O2,49,0.08448275862068966
1,47,NIV,5,0.008620689655172414
1,47,OTHER,1,0.0017241379310344827
1,47,ROOM AIR,16,0.027586206896551724
1,48,IMV,505,0.8706896551724138
1,48,LOW_O2,49,0.08448275862068966
1,48,NIV,7,0.01206896551724138
1,48,OTHER,1,0.0017241379310344827
1,48,ROOM AIR,18,0.03103448275862069
1,49,IMV,504,0.8689655172413793
1,49,LOW_O2,46,0.07931034482758621
1,49,NIV,7,0.01206896551724138
1,49,OTHER,2,0.0034482758620689655
1,49,ROOM AIR,21,0.03620689655172414
1,50,IMV,504,0.8689655172413793
1,50,LOW_O2,46,0.07931034482758621
1,50,NIV,7,0.01206896551724138
1,50,OTHER,1,0.0017241379310344827
1,50,ROOM AIR,22,0.03793103448275862
1,51,IMV,503,0.8672413793103448
1,51,LOW_O2,47,0.08103448275862069
1,51,NIV,6,0.010344827586206896
1,51,OTHER,1,0.0017241379310344827
1,51,ROOM AIR,23,0.039655172413793106
1,52,IMV,501,0.8637931034482759
1,52,LOW_O2,48,0.08275862068965517
1,52,NIV,6,0.010344827586206896
1,52,OTHER,1,0.0017241379310344827
1,52,ROOM AIR,24,0.041379310344827586
1,53,IMV,495,0.853448275862069
1,53,LOW_O2,53,0.09137931034482759
1,53,NIV,7,0.01206896551724138
1,53,OTHER,1,0.0017241379310344827
1,53,ROOM AIR,24,0.041379310344827586
1,54,IMV,492,0.8482758620689655
1,54,LOW_O2,53,0.09137931034482759
1,54,NIV,8,0.013793103448275862
1,54,OTHER,1,0.0017241379310344827
1,54,ROOM AIR,26,0.04482758620689655
1,55,IMV,490,0.8448275862068966
1,55,LOW_O2,56,0.09655172413793103
1,55,NIV,7,0.01206896551724138
1,55,OTHER,1,0.0017241379310344827
1,55,ROOM AIR,26,0.04482758620689655
1,56,IMV,488,0.8413793103448276
1,56,LOW_O2,55,0.09482758620689655
1,56,NIV,8,0.013793103448275862
1,56,ROOM AIR,29,0.05
1,57,IMV,486,0.8379310344827586
1,57,LOW_O2,52,0.0896551724137931
1,57,NIV,10,0.017241379310344827
1,57,ROOM AIR,32,0.05517241379310345
1,58,IMV,484,0.8344827586206897
1,58,LOW_O2,50,0.08620689655172414
1,58,NIV,10,0.017241379310344827
1,58,ROOM AIR,36,0.06206896551724138
1,59,IMV,475,0.8189655172413793
1,59,LOW_O2,56,0.09655172413793103
1,59,NIV,11,0.01896551724137931
1,59,ROOM AIR,38,0.06551724137931035
1,60,IMV,472,0.8137931034482758
1,60,LOW_O2,58,0.1
1,60,NIV,11,0.01896551724137931
1,60,ROOM AIR,39,0.06724137931034482
1,61,IMV,470,0.8103448275862069
1,61,LOW_O2,58,0.1
1,61,NIV,9,0.015517241379310345
1,61,OTHER,1,0.0017241379310344827
1,61,ROOM AIR,42,0.07241379310344828
1,62,IMV,464,0.8
1,62,LOW_O2,61,0.10517241379310345
1,62,NIV,11,0.01896551724137931
1,62,OTHER,1,0.0017241379310344827
1,62,ROOM AIR,43,0.07413793103448275
1,63,IMV,463,0.7982758620689655
1,63,LOW_O2,65,0.11206896551724138
1,63,NIV,9,0.015517241379310345
1,63,OTHER,1,0.0017241379310344827
1,63,ROOM AIR,42,0.07241379310344828
1,64,IMV,457,0.7879310344827586
1,64,LOW_O2,66,0.11379310344827587
1,64,NIV,12,0.020689655172413793
1,64,OTHER,1,0.0017241379310344827
1,64,ROOM AIR,44,0.07586206896551724
1,65,IMV,454,0.7827586206896552
1,65,LOW_O2,68,0.11724137931034483
1,65,NIV,12,0.020689655172413793
1,65,ROOM AIR,46,0.07931034482758621
1,66,IMV,450,0.7758620689655172
1,66,LOW_O2,68,0.11724137931034483
1,66,NIV,14,0.02413793103448276
1,66,ROOM AIR,48,0.08275862068965517
1,67,IMV,445,0.7672413793103449
1,67,LOW_O2,73,0.12586206896551724
1,67,NIV,14,0.02413793103448276
1,67,ROOM AIR,48,0.08275862068965517
1,68,IMV,443,0.7637931034482759
1,68,LOW_O2,76,0.1310344827586207
1,68,NIV,13,0.022413793103448276
1,68,ROOM AIR,48,0.08275862068965517
1,69,IMV,438,0.7551724137931034
1,69,LOW_O2,75,0.12931034482758622
1,69,NIV,15,0.02586206896551724
1,69,ROOM AIR,52,0.0896551724137931
1,70,IMV,434,0.7482758620689656
1,70,LOW_O2,78,0.13448275862068965
1,70,NIV,14,0.02413793103448276
1,70,ROOM AIR,54,0.09310344827586207
1,71,IMV,431,0.743103448275862
1,71,LOW_O2,76,0.1310344827586207
1,71,NIV,14,0.02413793103448276
1,71,ROOM AIR,59,0.10172413793103448
1,72,IMV,431,0.743103448275862
1,72,LOW_O2,78,0.13448275862068965
1,72,NIV,15,0.02586206896551724
1,72,ROOM AIR,56,0.09655172413793103
2,0,IMV,10,0.029239766081871343
2,0,LOW_O2,53,0.15497076023391812
2,0,NIV,274,0.8011695906432749
2,0,OTHER,1,0.0029239766081871343
2,0,ROOM AIR,4,0.011695906432748537
2,1,IMV,10,0.029239766081871343
2,1,LOW_O2,51,0.14912280701754385
2,1,NIV,277,0.8099415204678363
2,1,ROOM AIR,4,0.011695906432748537
2,2,IMV,10,0.029239766081871343
2,2,LOW_O2,48,0.14035087719298245
2,2,NIV,277,0.8099415204678363
