traj_cluster_ra,h,arf,n,prop
4,1,ARF_HYPER,2,0.07407407407407407
4,1,ARF_HYPOX,3,0.1111111111111111
4,1,ARF_MIXED,4,0.14814814814814814
4,1,NO_ARF,18,0.6666666666666666
4,2,ARF_HYPER,2,0.07407407407407407
4,2,ARF_HYPOX,4,0.14814814814814814
4,2,ARF_MIXED,4,0.14814814814814814
4,2,NO_ARF,17,0.6296296296296297
4,3,ARF_HYPER,1,0.037037037037037035
4,3,ARF_HYPOX,5,0.18518518518518517
4,3,ARF_MIXED,5,0.18518518518518517
4,3,NO_ARF,16,0.5925925925925926
4,4,ARF_HYPER,1,0.037037037037037035
4,4,ARF_HYPOX,5,0.18518518518518517
4,4,ARF_MIXED,6,0.2222222222222222
4,4,NO_ARF,15,0.5555555555555556
4,5,ARF_HYPOX,5,0.18518518518518517
4,5,ARF_MIXED,8,0.2962962962962963
4,5,NO_ARF,14,0.5185185185185185
4,6,ARF_HYPOX,5,0.18518518518518517
4,6,ARF_MIXED,8,0.2962962962962963
4,6,NO_ARF,14,0.5185185185185185
4,7,ARF_HYPOX,6,0.2222222222222222
4,7,ARF_MIXED,6,0.2222222222222222
4,7,NO_ARF,15,0.5555555555555556
4,8,ARF_HYPOX,7,0.25925925925925924
4,8,ARF_MIXED,5,0.18518518518518517
4,8,NO_ARF,15,0.5555555555555556
4,9,ARF_HYPOX,7,0.25925925925925924
4,9,ARF_MIXED,5,0.18518518518518517
4,9,NO_ARF,15,0.5555555555555556
4,10,ARF_HYPOX,6,0.2222222222222222
4,10,ARF_MIXED,6,0.2222222222222222
4,10,NO_ARF,15,0.5555555555555556
4,11,ARF_HYPOX,7,0.25925925925925924
4,11,ARF_MIXED,5,0.18518518518518517
4,11,NO_ARF,15,0.5555555555555556
4,12,ARF_HYPER,1,0.037037037037037035
4,12,ARF_HYPOX,7,0.25925925925925924
4,12,ARF_MIXED,3,0.1111111111111111
4,12,NO_ARF,16,0.5925925925925926
4,13,ARF_HYPER,1,0.037037037037037035
4,13,ARF_HYPOX,8,0.2962962962962963
